"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","focalCountryPresence","focalCountryOrigin","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"260",NA,"Conophytum loeschianum","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",202850160,2021-11-29,"EN","3.1","A3d+4c","A3d+4c","Extant","Native",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,NA,"80","1238","20000-50000",NA,2,10,6,3,360,188,120,NA
"261",NA,"Conophytum saxetanum","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",202850444,2021-12-07,"EN","3.1","A4c","A4c","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"132","12038","200000-300000",NA,2,10,6,3,360,188,120,NA
"262",NA,"Conophytum pubicalyx","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",202850480,2021-12-02,"EN","3.1","A3cd","A3cd","Extant","Native",1,"Unknown","Unknown","No",NA,NA,NA,NA,NA,"36","518","50000-100000","8-15",2,10,6,3,360,188,120,NA
"263",NA,"Conophytum pubescens","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",202850490,2021-12-02,"EN","3.1","A4d","A4d","Extant","Native",1,"Decreasing",NA,"No",NA,NA,NA,NA,NA,"68","729","25000-100000",NA,2,10,6,3,360,188,120,NA
"264",NA,"Conophytum praesectum","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",202850500,2021-12-02,"EN","3.1","A4cd","A4cd","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"116","5368","100000-150000",NA,2,10,6,3,360,188,120,NA
"265",NA,"Conophytum minimum","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",202850719,2021-11-30,"EN","3.1","A3c","A3c","Extant","Native",1,"Decreasing","Yes","No",NA,NA,NA,NA,NA,"80","5310","250000-750000",NA,2,10,6,3,360,188,120,NA
"266",NA,"Conophytum lydiae","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",202850878,2021-11-29,"EN","3.1","A4d","A4d","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"220","8450","10000-25000",NA,2,10,6,3,360,188,120,NA
"267",NA,"Conophytum joubertii","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",202851001,2021-11-25,"EN","3.1","A3c","A3c","Extant","Native",1,"Unknown","Unknown","No",NA,NA,NA,NA,NA,"24","690","100000-200000",NA,2,10,6,3,360,188,120,NA
"268",NA,"Conophytum ficiforme","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",202851131,2021-11-23,"EN","3.1","A3c+4d","A3c+4d","Extant","Native",1,"Decreasing","Yes","No",NA,NA,NA,NA,NA,"60","1079","30000-100000",NA,2,10,6,3,360,188,120,NA
"269",NA,"Conophytum fulleri","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",202851594,2021-11-23,"EN","3.1","A4cd","A4cd","Extant","Native",1,"Decreasing","Yes","No",NA,NA,NA,NA,NA,"92","1653","10000-20000",NA,2,10,6,3,360,188,120,NA
"270",NA,"Conophytum lithopsoides","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",202872427,2021-11-29,"EN","3.1","A3d+4c","A3d+4c","Extant","Native",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,NA,"104","667","100000-200000",NA,2,10,6,3,360,188,120,NA
"271",NA,"Conophytum tantillum","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",202872457,2021-12-09,"EN","3.1","A4cd","A4cd","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"76","1481","250000-350000",NA,2,10,6,3,360,188,120,NA
"272",NA,"Conophytum flavum","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",202872477,2021-11-26,"EN","3.1","A4d","A4d","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"No","416","3365","500000-750000",NA,2,10,6,3,360,188,120,NA
"273",NA,"Conophytum truncatum","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",202872482,2021-12-10,"EN","3.1","A3c","A3c","Extant","Native",1,"Decreasing",NA,"No",NA,NA,NA,NA,NA,"208","39690","600000-1500000",NA,2,10,6,3,360,188,120,NA
"274",NA,"Conophytum swanepoelianum","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",202872487,2021-12-09,"EN","3.1","A3c+4d","A3c+4d","Extant","Native",1,"Decreasing","Yes","No",NA,NA,NA,NA,NA,"136","741","75000-150000",NA,2,10,6,3,360,188,120,NA
"275",NA,"Conophytum stephanii","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",202872492,2021-12-07,"EN","3.1","A4cd","A4cd","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"160","6754","250000-500000",NA,2,10,6,3,360,188,120,NA
"276",NA,"Conophytum piluliforme","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",202872502,2021-12-01,"EN","3.1","A3cd","A3cd","Extant","Native",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,NA,"52","3119","50000-100000",NA,2,10,6,3,360,188,120,NA
"277",NA,"Conophytum minusculum","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",202872507,2021-11-30,"EN","3.1","A4d","A4d","Extant","Native",1,"Decreasing","Yes","No",NA,NA,NA,NA,NA,"224","7558","250000-750000",NA,2,10,6,3,360,188,120,NA
"278",NA,"Conophytum marginatum","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",202872517,2021-11-30,"EN","3.1","A4cd","A4cd","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Unknown","244","6684","25000-350000",NA,2,10,6,3,360,188,120,NA
"279",NA,"Conophytum jucundum","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",202872522,2021-11-30,"EN","3.1","A4d","A4d","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"388","6618","500000-1000000",NA,2,10,6,3,360,188,120,NA
"280",NA,"Conophytum herreanthus","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",202872527,2021-11-08,"EN","3.1","A3d","A3d","Extant","Native",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,"44","480",NA,NA,2,10,6,3,360,188,120,NA
"281",NA,"Conophytum ectypum","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",202872532,2021-11-26,"EN","3.1","A4cd","A4cd","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"296","3680","65000-133000",NA,2,10,6,3,360,188,120,NA
"282",NA,"Conophytum devium","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",202872537,2021-11-22,"EN","3.1","A4d","A4d","Extant","Native",1,"Decreasing","Yes","No",NA,NA,NA,NA,NA,"80","640","5000-10000","12-20",2,10,6,3,360,188,120,NA
"283",NA,"Conophytum depressum","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",202872567,2021-11-22,"EN","3.1","A4d; B2b(v)c(iv)","A4d; B2b(v)c(iv)","Extant","Native",1,"Decreasing","Yes","No",NA,NA,NA,NA,NA,"152","6024","20000-30000",NA,2,10,6,3,360,188,120,NA
"284",NA,"Copris sexdentatus","ARTHROPODA","INSECTA","COLEOPTERA","SCARABAEIDAE",217990434,2023-05-18,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4-12",NA,NA,"1-3",4,10,1,9,360,188,360,NA
"285",NA,"Copris sphaeropterus","ARTHROPODA","INSECTA","COLEOPTERA","SCARABAEIDAE",217994058,2023-05-18,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4-12",NA,NA,"1-2",4,10,1,9,360,188,360,NA
"286",NA,"Nebulasilvius insularis","ARTHROPODA","INSECTA","COLEOPTERA","SCARABAEIDAE",218010829,2022-09-02,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,188,360,NA
"287",NA,"Parvuhowdenius harrisoni","ARTHROPODA","INSECTA","COLEOPTERA","SCARABAEIDAE",218017080,2022-07-18,"CR","3.1","B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"24","24",NA,"1",4,10,1,9,360,188,360,NA
"288",NA,"Sarophorus diabolus","ARTHROPODA","INSECTA","COLEOPTERA","SCARABAEIDAE",218024388,2023-05-18,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8","40.6",NA,"1",4,10,1,9,360,188,360,NA
"289",NA,"Frankenbergerius opacus","ARTHROPODA","INSECTA","COLEOPTERA","SCARABAEIDAE",228693284,2023-05-18,"CR","3.1","B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4-8",NA,NA,"1",4,10,1,9,360,188,360,NA
"290","Eastern Cape Blue Cycad","Encephalartos horridus","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243427216,2020-06-01,"EN","3.1","A2acd+4acd","A2acd+4acd","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"431",NA,NA,2,10,6,3,360,188,120,NA
"291",NA,"Stoeberia gigas","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",255773091,2024-10-21,"EN","3.1","A2ace+4ace","A2ace+4ace","Extant","Native",1,"Decreasing","Yes","Yes",NA,"No",NA,"Yes","No","184","14836",NA,"10-25",2,10,6,3,360,188,120,NA
"292",NA,"Jamesbrittenia merxmuelleri","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","SCROPHULARIACEAE",265072498,2024-09-16,"EN","3.1","A4ce","A4ce","Extant","Native",1,"Decreasing","Yes","Yes","No",NA,NA,"Yes","No","72","10992","10000","11",2,10,6,3,360,188,120,NA
"293",NA,"Rhinobranchipus martensi","ARTHROPODA","BRANCHIOPODA","ANOSTRACA","BRANCHIPODIDAE",266405694,2025-02-26,"CR","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Possibly Extinct","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,"Yes","0-4","0-4",NA,"0-1",4,10,1,9,360,188,360,NA
"294",NA,"Cryptocarya natalensis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",9900880,1998-01-01,"EN","2.3","B1+2ae, C2a, D","B1ab(i,v);C2a(i);D","Extant","Native",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,2,8,320,294,160,NA
"295",NA,"Lessertia argentea","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",47610795,2011-06-09,"EN","3.1","C2a(i)","C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,"Yes",NA,NA,"1952","250-500",NA,2,10,2,7,280,295,140,NA
"296",NA,"Dioscorea brownii","TRACHEOPHYTA","LILIOPSIDA","DIOSCOREALES","DIOSCOREACEAE",63729402,2016-05-30,"EN","3.1","B2ab(i,ii,iii,iv,v); C2a(i)","B2ab(i,ii,iii,iv,v); C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes",NA,"100","10804","300-500","5",2,10,2,7,280,295,140,NA
"297","Rigid Muggiegrass","Adenogramma rigida","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","MOLLUGINACEAE",104109501,2015-02-04,"EN","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); C2a(i)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes","Yes","364","365","400-499","4",2,10,2,7,280,295,140,NA
"298","Splendid Pagoda","Mimetes splendidus","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",185589406,2020-06-02,"EN","3.1","B1ab(iii,v)+2ab(iii,v); C2a(i)","B1ab(iii,v)+2ab(iii,v); C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"No","156-160","3122","250-350",NA,2,10,2,7,280,295,140,NA
"299",NA,"Psoralea fascicularis","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",47611127,2008-02-02,"EN","3.1","A2bc; B1ab(iii)","A2bc; B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"1176",NA,"3",2,10,3,4,240,299,80,NA
"300",NA,"Galaxias sp. nov. 'Verlorenvlei'","CHORDATA","ACTINOPTERYGII","OSMERIFORMES","GALAXIIDAE",107626985,2016-12-07,"EN","3.1","B1ab(ii,iii,v)+2ab(ii,iii,v)","B1ab(ii,iii,v)+2ab(ii,iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,NA,"20","226",NA,"1",2,10,2,6,240,299,120,NA
"301",NA,"Pseudobarbus verloreni","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","CYPRINIDAE",109192078,2016-12-13,"EN","3.1","B1ab(ii,iii,v)+2ab(ii,iii,v)","B1ab(ii,iii,v)+2ab(ii,iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,NA,"40","329",NA,"1",2,10,2,6,240,299,120,NA
"302","Bank Cormorant","Phalacrocorax neglectus","CHORDATA","AVES","SULIFORMES","PHALACROCORACIDAE",132592007,2018-08-08,"EN","3.1","A2ace+3ce+4ace","A2ace+3ce+4ace","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Unknown","Yes","Unknown","No",NA,"402000","5000","45",2,10,6,2,240,299,120,NA
"303","Black Harrier","Circus maurus","CHORDATA","AVES","ACCIPITRIFORMES","ACCIPITRIDAE",173521089,2020-04-22,"EN","3.1","C2a(ii)","C2a(ii)","Extant","Native",1,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","Unknown","No",NA,"1340000","251-999",NA,2,10,2,6,240,299,120,NA
"304","Taita Falcon","Falco fasciinucha","CHORDATA","AVES","FALCONIFORMES","FALCONIDAE",174219122,2020-05-01,"VU","3.1","A2ab+3b+4ab; C2a(i); D1","A2ab+3b+4ab; C2a(i); D1","Extant","Native",1,"Decreasing","Yes","Unknown","Unknown","Unknown","Unknown","Unknown","No",NA,"2690000","500-1000",NA,1,10,4,6,240,299,60,NA
"305","Yellow-breasted Pipit","Hemimacronyx chloris","CHORDATA","AVES","PASSERIFORMES","MOTACILLIDAE",180132223,2020-07-27,"VU","3.1","A3c; C2a(i); D1","A3c; C2a(i); D1","Extant","Native",1,"Decreasing","Yes","Yes","Unknown","Yes","Yes","Yes","No",NA,"163000","424-1210",NA,1,10,4,6,240,299,60,NA
"306","Lappet-faced Vulture","Torgos tracheliotos","CHORDATA","AVES","ACCIPITRIFORMES","ACCIPITRIDAE",205352949,2021-07-21,"EN","3.1","A2abcd+3bcd+4abcd","A2abcd+3bcd+4abcd","Extant","Native",1,"Decreasing","Yes","Yes","Unknown","Unknown","Yes","Unknown","No",NA,"34200000","6500",NA,2,10,6,2,240,299,120,NA
"307","Rock Lemon","Pseudosalacia streyi","TRACHEOPHYTA","MAGNOLIOPSIDA","CELASTRALES","CELASTRACEAE",210907225,2022-02-01,"EN","3.1","B1ab(iii,v)+2ab(iii,v); C2a(i)","B1ab(iii,v)+2ab(iii,v); C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"88","696","540-1000",NA,2,10,2,6,240,299,120,NA
"308","Lebombo Cycad","Encephalartos lebomboensis","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243428935,2020-05-19,"EN","3.1","A2acd; B1ab(ii,iii,v)+2ab(ii,iii,v)","A2acd; B1ab(ii,iii,v)+2ab(ii,iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,NA,"200","3900","5000","5",2,10,3,4,240,299,80,NA
"309",NA,"Conus xhosa","MOLLUSCA","GASTROPODA","NEOGASTROPODA","CONIDAE",278195459,2023-12-13,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","360","360",NA,"1",2,10,2,6,240,299,120,NA
"310",NA,"Conus nahoonensis","MOLLUSCA","GASTROPODA","NEOGASTROPODA","CONIDAE",278195594,2023-12-13,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"No","192","192",NA,"1",2,10,2,6,240,299,120,NA
"311",NA,"Conus ariejoostei","MOLLUSCA","GASTROPODA","NEOGASTROPODA","CONIDAE",278197716,2023-12-13,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"180","180",NA,"1",2,10,2,6,240,299,120,NA
"312","Marley's Golden Mole","Amblysomus marleyi","CHORDATA","MAMMALIA","AFROSORICIDA","CHRYSOCHLORIDAE",21284544,2014-01-22,"EN","3.1","B1ab(ii,iii,v)+2ab(ii,iii,v)","B1ab(ii,iii,v)+2ab(ii,iii,v)","Extant","Native",1,"Unknown","Yes","Yes",NA,NA,"Yes",NA,"Yes","32","1563",NA,"2",2,10,2,5,200,312,100,NA
"313",NA,"Eleocharis lepta","TRACHEOPHYTA","LILIOPSIDA","POALES","CYPERACEAE",44400658,2008-06-09,"CR","3.1","D","D","Possibly Extinct","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,0.5,10,200,312,400,NA
"314","Zulu Albizia","Albizia suluensis","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",47609023,2011-06-13,"EN","3.1","B1ab(ii,iii,v)+2ab(ii,iii,v); C2a(ii)","B1ab(ii,iii,v)+2ab(ii,iii,v); C2a(ii)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,NA,NA,"330-400","1000-2499","2",2,10,2,5,200,312,100,NA
"315","Brown False Shieldback","Aroegas fuscus","ARTHROPODA","INSECTA","ORTHOPTERA","TETTIGONIIDAE",56180116,2014-03-01,"EN","3.1","B2ab(ii,iii,iv)","B2ab(ii,iii,iv)","Extant","Native",1,"Unknown","Unknown","Yes","Yes",NA,"Yes","Unknown","No","10",NA,NA,"2",2,10,2,5,200,312,100,NA
"316",NA,"Brianhuntleya purpureostyla","TRACHEOPHYTA","MAGNOLIOPSIDA","CARYOPHYLLALES","AIZOACEAE",104108724,2012-12-14,"EN","3.1","C2a(i)","C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"No","710","711","2499","11",2,10,2,5,200,312,100,NA
"317",NA,"Albuca albucoides","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ASPARAGACEAE",110380070,2011-05-19,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing","Unknown","Yes","No","No","No","No","Yes","183","184",NA,"2",2,10,2,5,200,312,100,NA
"318","Bot River Klipfish","Clinus spatulatus","CHORDATA","ACTINOPTERYGII","PERCIFORMES","CLINIDAE",123653266,2018-11-21,"EN","3.1","B1ab(iii,v)c(ii,iv)+2ab(iii,v)c(ii,iv)","B1ab(iii,v)c(ii,iv)+2ab(iii,v)c(ii,iv)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"26","137",NA,"2",2,10,2,5,200,312,100,NA
"319","Atlantic Petrel","Pterodroma incerta","CHORDATA","AVES","PROCELLARIIFORMES","PROCELLARIIDAE",152715347,2019-06-14,"EN","3.1","B2ab(v)","B2ab(v)","Extant","Native",1,"Decreasing","Yes","Unknown","Unknown","Unknown","Unknown","Unknown","Yes","64","23300000","1800000","2",2,10,2,5,200,312,100,NA
"320",NA,"Chrysoritis adonis","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE",162641138,2022-01-28,"EN","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)","Extant","Native",1,"Decreasing","Unknown","Yes",NA,"Yes","Yes",NA,NA,"24","425",NA,"2",2,10,2,5,200,312,100,NA
"321","Cloud Copper","Aloeides nubilus","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE",168307519,2018-02-20,"EN","3.1","B1ab(iii,v)+2ab(iii,v); C2a(i)","B1ab(iii,v)+2ab(iii,v); C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"24","162","1000","4",2,10,2,5,200,312,100,NA
"322","Heidelberg Opal","Chrysoritis aureus","ARTHROPODA","INSECTA","LEPIDOPTERA","LYCAENIDAE",168307918,2018-02-20,"EN","3.1","C2a(i)","C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes","Yes",NA,"Yes","Yes",NA,"36","297","1000","6",2,10,2,5,200,312,100,NA
"323","Concealed Conebush","Leucadendron cryptocephalum","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",185534284,2019-09-02,"EN","3.1","B1b(iii,v)c(iv)+2ab(iii,v)c(iv)","B1b(iii,v)c(iv)+2ab(iii,v)c(iv)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","28-32","240-261","624-55845","2",2,10,2,5,200,312,100,NA
"324","Shaggy-hair Spoon","Spatalla tulbaghensis","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",185539355,2020-08-18,"EN","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes","Yes","44-52","267","555-5260","2",2,10,2,5,200,312,100,NA
"325","Matchstick Spiderhead","Serruria zeyheri","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",185539978,2020-07-09,"EN","3.1","B1ab(ii,iii,v)+2ab(ii,iii,v); C2a(i)","B1ab(ii,iii,v)+2ab(ii,iii,v); C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","40","742","207-2500","2",2,10,2,5,200,312,100,NA
"326","Hairy-style Sceptre","Paranomus adiantifolius","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",185543562,2020-05-31,"EN","3.1","B1ab(iii,v)c(iv)+2ab(iii,v)c(iv); C2b","B1ab(iii,v)c(iv)+2ab(iii,v)c(iv); C2b","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","20","184","900-1140","2",2,10,2,5,200,312,100,NA
"327","Mat Clusterhead","Sorocephalus palustris","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",185549631,2020-08-14,"CR","3.1","D","D","Possibly Extinct","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","0-8","0-8","0-15","1",4,10,0.5,10,200,312,400,NA
"328","Flowerless Clusterhead","Sorocephalus crassifolius","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",185551451,2020-08-13,"CR","3.1","D","D","Possibly Extinct","Native",1,"Unknown",NA,NA,NA,NA,NA,NA,"Yes","8","8","0-49","1",4,10,0.5,10,200,312,400,NA
"329","Shiny Spoon","Spatalla colorata","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",185555999,2020-08-20,"EN","3.1","B1ab(iii,iv,v)+2ab(iii,iv,v); C2a(i)","B1ab(iii,iv,v)+2ab(iii,iv,v); C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,"Yes","Yes","68","596","313-2500","2-3",2,10,2,5,200,312,100,NA
"330","Pinhead Clusterhead","Sorocephalus teretifolius","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",185558016,2019-01-30,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","52","152","98-3678","4",2,10,2,5,200,312,100,NA
"331","Erica-leaf Spoon","Spatalla ericoides","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",185561154,2020-05-04,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","56","157","471-3097","4-5",2,10,2,5,200,312,100,NA
"332","Summit Conebush","Leucadendron dregei","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",185567328,2019-09-04,"EN","3.1","C2a(i)","C2a(i)","Extant","Native",1,"Decreasing","Yes",NA,NA,NA,NA,NA,"No","272","2252","1360-2000",NA,2,10,2,5,200,312,100,NA
"333","Pink-stalked Spoon","Spatalla longifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",185569425,2020-05-04,"EN","3.1","B1ab(iii,iv,v)+2ab(iii,iv,v); C2a(i)","B1ab(iii,iv,v)+2ab(iii,iv,v); C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,"Yes","No","76","681","324-2500","9-10",2,10,2,5,200,312,100,NA
"334","Van Staden's Sceptre","Paranomus reflexus","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",185570406,2020-03-24,"EN","3.1","B1ab(ii,iii,v)+2ab(ii,iii,v)","B1ab(ii,iii,v)+2ab(ii,iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,"No","64-72","1254","1000-3000","8-10",2,10,2,5,200,312,100,NA
