"CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","focalCountryPresence","focalCountryOrigin","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"Ovalau Hibiscus","Hibiscus bragliae","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",168544272,"2020-02-24","CR",3.1,"C1","C1","Extant","Native",1,"Decreasing","Yes","Yes",NA,"Unknown","Unknown",NA,NA,"12","12","249",NA,4,10,8,9,2880,1,360,NA
"Drautabua","Acmopyle sahniana","TRACHEOPHYTA","PINOPSIDA","PINALES","PODOCARPACEAE",99514723,"2022-03-28","CR",3.1,"C1","C1","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes","No","20","1736","150-249","4",4,10,8,8,2560,2,320,NA
"Yanita ","Pterocymbium oceanicum","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",99752113,"2016-07-26","CR",3.1,"A2cd","A2cd","Extant","Native",1,"Decreasing","Yes",NA,NA,NA,NA,"Yes",NA,"20","2346","249","3",4,10,5,8,1600,3,320,NA
NA,"Cyphosperma naboutinense","TRACHEOPHYTA","LILIOPSIDA","ARECALES","ARECACEAE",99550660,"2017-05-03","CR",3.1,"B1ab(iii); D","B1ab(iii); D","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"4-100","45-55","1",4,10,2,10,800,4,400,NA
NA,"Guettarda wayaensis","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",99550760,"2016-07-27","CR",3.1,"D","D","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"12","2359","49","3",4,10,2,10,800,4,400,NA
NA,"Hibiscus storckii","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",99550795,"2018-01-18","CR",3.1,"B1ab(iii); D","B1ab(iii); D","Possibly Extinct","Native",1,"Decreasing","Unknown","Yes",NA,NA,NA,NA,"Yes","12","12","0-49","1",4,10,2,10,800,4,400,NA
"Fiji Petrel","Pseudobulweria macgillivrayi","CHORDATA","AVES","PROCELLARIIFORMES","PROCELLARIIDAE",132613365,"2018-08-07","CR",3.1,"C2a(i,ii);D","C2a(i,ii);D","Extant","Native",1,"Decreasing","Yes","Unknown","Unknown","Unknown","Unknown","Unknown","Yes","27","165000","1-49","1",4,10,2,10,800,4,400,NA
"Mt Delaikoro Hibiscus","Hibiscus bennettii","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",168544282,"2020-02-24","CR",3.1,"B1ab(iii,v)+2ab(iii,v); C2a(i,ii); D","B1ab(iii,v)+2ab(iii,v); C2a(i,ii); D","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"4","4","4","1",4,10,2,10,800,4,400,NA
NA,"Balaka streptostachys","TRACHEOPHYTA","LILIOPSIDA","ARECALES","ARECACEAE",1494216,"2017-05-03","CR",3.1,"C2a(i,ii)","C2a(i,ii)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes",NA,NA,"50-60",NA,4,10,2,9,720,9,360,NA
"Rotuma Tree Snail","Partula leefei","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","PARTULIDAE",1498392,"2017-01-06","CR",3.1,"B1ab(v)+2ab(v)","B1ab(v)+2ab(v)","Extant","Native",1,"Decreasing","Yes",NA,NA,"Unknown","Unknown",NA,"Yes","4","4",NA,"1",4,10,2,9,720,9,360,NA
"Ono-i-Lau Ground Skink","Leiolopisma alazon","CHORDATA","REPTILIA","SQUAMATA","SCINCIDAE",2468178,"2011-09-13","CR",3.1,"B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","2","2",NA,"3",4,10,2,9,720,9,360,NA
NA,"Cyphosperma tanga","TRACHEOPHYTA","LILIOPSIDA","ARECALES","ARECACEAE",2870042,"2017-03-21","CR",3.1,"B1ab(iii,v)","B1ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"99","350-400","1",4,10,2,9,720,9,360,NA
"Fijian Monkey-faced Bat","Mirimiri acrodonta","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE",22071017,"2018-08-31","CR",3.1,"B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"Yes",NA,"99","200-1000","1",4,10,2,9,720,9,360,NA
"Gau Banded Iguana","Brachylophus gau","CHORDATA","REPTILIA","SQUAMATA","IGUANIDAE",152294669,"2019-06-05","EN",3.1,"A2bce+4bce; B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)","A2bce+4bce; B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)","Extant","Native",1,"Decreasing","Yes","Yes","No","Yes","Yes","No","Yes","220","220","1000-7000","1",2,10,6,6,720,9,120,NA
NA,"Ouagapia ratusukuni","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","RHYTIDIDAE",176832431,"2011-07-29","CR",3.1,"B1ab(ii,iii)","B1ab(ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes","No","No","Yes",NA,"Yes","30","43",NA,"1",4,10,2,9,720,9,360,NA
"Rotuma Forest Gecko","Lepidodactylus gardineri","CHORDATA","REPTILIA","SQUAMATA","GEKKONIDAE",192973261,"2020-12-21","CR",3.1,"B1ab(v)","B1ab(v)","Possibly Extinct","Native",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"50",NA,"1",4,10,2,9,720,9,360,NA
NA,"Balaka diffusa","TRACHEOPHYTA","LILIOPSIDA","ARECALES","ARECACEAE",99550655,"2017-05-03","CR",3.1,"C2a(ii)","C2a(ii)","Extant","Native",1,"Unknown","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,"200",NA,4,10,2,8,640,17,320,NA
"Di Lutu’s ‘aute","Hibiscus macverryi","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",168544277,"2020-02-18","CR",3.1,"C2a(i)","C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes","No",NA,NA,"No",NA,"16","105.5","249",NA,4,10,2,8,640,17,320,NA
"Fiji Crested Iguana","Brachylophus vitiensis","CHORDATA","REPTILIA","SQUAMATA","IGUANIDAE",2791620,"2012-06-22","CR",3.1,"A2abce","A2abce","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes","No",NA,NA,"12000-14000,13000","8",4,10,5,2,400,19,200,NA
"Lutulutu","Meryta tenuifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","APIALES","ARALIACEAE",99550695,"2016-07-28","CR",3.1,"B1ab(iii); D","B1ab(iii); D","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"1-50","10-49","1",4,10,1,10,400,19,400,NA
NA,"Succinea rotumana","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","SUCCINEIDAE",1495957,"2011-07-24","CR",3.1,"B1ab(ii,iii)","B1ab(ii,iii)","Possibly Extinct","Native",1,"Unknown",NA,"Yes","No","Unknown","Yes",NA,NA,"25","45",NA,"1",4,10,1,9,360,21,360,NA
"Flax Snail","Placostylus koroensis","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","ORTHALICIDAE",1497554,"2011-08-28","CR",3.1,"B1ab(ii,iii)","B1ab(ii,iii)","Possibly Extinct","Native",1,"Unknown",NA,"Yes",NA,NA,"Yes",NA,"Yes","61","61",NA,"1",4,10,1,9,360,21,360,NA
NA,"Gonatorhaphe lauensis","MOLLUSCA","GASTROPODA","ARCHITAENIOGLOSSA","NEOCYCLOTIDAE",2384600,"2011-08-02","CR",3.1,"B1ab(ii,iii)","B1ab(ii,iii)","Extant","Native",1,"Unknown",NA,"Yes","No","No","Yes",NA,"Yes","17","22",NA,"1",4,10,1,9,360,21,360,NA
NA,"Omphalotropis ingens","MOLLUSCA","GASTROPODA","LITTORINIMORPHA","ASSIMINEIDAE",2386580,"2011-08-18","CR",3.1,"B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Possibly Extinct","Native",1,"Unknown",NA,"Yes",NA,"No","Yes",NA,"Yes","4.48","4.48",NA,"1",4,10,1,9,360,21,360,NA
"Flax Shell","Placostylus mbengensis","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","ORTHALICIDAE",2390021,"2011-08-28","CR",3.1,"B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,"Yes","20","20",NA,"1",4,10,1,9,360,21,360,NA
NA,"Priceconcha tuvuthaensis","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","ENDODONTIDAE",2390808,"2011-08-02","CR",3.1,"B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes","No","No","No",NA,"Yes","13.3","13.3",NA,"1",4,10,1,9,360,21,360,NA
NA,"Trochomorpha moalensis","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","ZONITIDAE",2394223,"2011-08-22","CR",3.1,"B1ab(ii,iii)","B1ab(ii,iii)","Extant","Native",1,"Unknown",NA,"Yes","No","No","Yes",NA,"Yes","20","64",NA,"1",4,10,1,9,360,21,360,NA
NA,"Trochomorpha tuvuthae","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","ZONITIDAE",2394924,"2011-08-22","CR",3.1,"B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes","No","No","No",NA,"Yes",NA,"13.3",NA,"1",4,10,1,9,360,21,360,NA
NA,"Balaka microcarpa","TRACHEOPHYTA","LILIOPSIDA","ARECALES","ARECACEAE",2869058,"2017-03-22","CR",3.1,"B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,"Yes",NA,NA,"8","10",NA,"1",4,10,1,9,360,21,360,NA
NA,"Metrosideros ochrantha","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MYRTACEAE",99514251,"2016-07-29","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4-99",NA,"1",4,10,1,9,360,21,360,NA
NA,"Gardenia candida","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",99514283,"2016-07-28","CR",3.1,"B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16","16",NA,"1",4,10,1,9,360,21,360,NA
NA,"Astronidium pallidiflorum","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",99515101,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Cyrtandra tempestii","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","GESNERIACEAE",99515161,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Cyrtandra denhamii","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","GESNERIACEAE",99515219,"2016-07-28","CR",3.1,"B1ab(i,iii)","B1ab(i,iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,"Yes",NA,NA,"Yes",NA,"1-100",NA,"1",4,10,1,9,360,21,360,NA
NA,"Cyrtandra taviunensis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","GESNERIACEAE",99515249,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Cyrtandra spathacea","TRACHEOPHYTA","MAGNOLIOPSIDA","LAMIALES","GESNERIACEAE",99515369,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Astronidium kasiense","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","MELASTOMATACEAE",99516235,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Aglaia unifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","MELIACEAE",99517204,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Aglaia evansensis","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","MELIACEAE",99517343,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Terminalia vitiensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","COMBRETACEAE",99550735,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Terminalia luteola","TRACHEOPHYTA","MAGNOLIOPSIDA","MYRTALES","COMBRETACEAE",99550740,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Psychotria volii","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",146682667,"2019-02-07","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown","Unknown","Yes",NA,NA,NA,NA,"Yes","4-44","4-22.43",NA,"1",4,10,1,9,360,21,360,NA
NA,"Litsea alleniana","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",153622988,"2023-09-18","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Litsea hornei","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",153622998,"2023-09-20","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8","8-100",NA,"1",4,10,1,9,360,21,360,NA
NA,"Litsea mathuataensis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",153623003,"2023-09-20","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Litsea burckelloides","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",153623193,"2023-09-20","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Cyclophyllum rectinervium","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",158600256,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Elaeocarpus chionanthus","TRACHEOPHYTA","MAGNOLIOPSIDA","OXALIDALES","ELAEOCARPACEAE",158600281,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Elaeocarpus kambi","TRACHEOPHYTA","MAGNOLIOPSIDA","OXALIDALES","ELAEOCARPACEAE",158600286,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Cryptocarya lancifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",159443987,"2023-09-21","CR",3.1,"B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8",NA,NA,"2",4,10,1,9,360,21,360,NA
NA,"Delos gardineri","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","RHYTIDIDAE",176232042,"2011-07-20","CR",3.1,"B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)","Possibly Extinct","Native",1,"Unknown",NA,"Yes","No","Yes","Yes",NA,"Yes","9.8","45",NA,"1",4,10,1,9,360,21,360,NA
NA,"Lauopa mbalavuana","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","CHAROPIDAE",176540358,"2011-07-22","CR",3.1,"B1ab(ii,iii)","B1ab(ii,iii)","Possibly Extinct","Native",1,"Unknown",NA,"Yes","No","No","Yes",NA,"Yes","26","52.5",NA,"1",4,10,1,9,360,21,360,NA
NA,"Maafu thaumasius","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","CHAROPIDAE",176630348,"2011-08-22","CR",3.1,"B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes","No","No","No",NA,"Yes","12","12.84",NA,"1",4,10,1,9,360,21,360,NA
NA,"Sinployea angularis","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","CHAROPIDAE",177156088,"2011-08-22","CR",3.1,"B1ab(ii,iii)","B1ab(ii,iii)","Extant","Native",1,"Unknown",NA,"Yes","No","No","Yes",NA,"Yes","10","13",NA,"1",4,10,1,9,360,21,360,NA
NA,"Sinployea navutuenis","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","CHAROPIDAE",177156787,"2011-08-24","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes","No","No","No",NA,"Yes","4","6",NA,"2",4,10,1,9,360,21,360,NA
NA,"Thaumatodon corrugata","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","ENDODONTIDAE",177245626,"2011-08-21","CR",3.1,"B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes","No","No","No",NA,"Yes","17","22",NA,"1",4,10,1,9,360,21,360,NA
NA,"Thaumatodon spirrhymatum","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","ENDODONTIDAE",177246312,"2011-07-26","CR",3.1,"B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Extant","Native",1,"Unknown",NA,"Yes","No","No","Yes",NA,"Yes","4","34",NA,"1",4,10,1,9,360,21,360,NA
NA,"Trochomorpha kambarae","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","ZONITIDAE",177256743,"2011-08-01","CR",3.1,"B1ab(ii,iii)","B1ab(ii,iii)","Extant","Native",1,"Unknown",NA,"Yes","No","No","Yes",NA,"Yes","20","31.5",NA,"1",4,10,1,9,360,21,360,NA
NA,"Trochomorpha planoconus","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","ZONITIDAE",177258963,"2011-08-03","CR",3.1,"B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)","Extant","Native",1,"Unknown",NA,"Yes","No","No","Yes",NA,"Yes","9","30",NA,"1",4,10,1,9,360,21,360,NA
NA,"Vatusila kondoi","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","CHAROPIDAE",177288505,"2011-08-24","CR",3.1,"B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes","No","No","No",NA,"Yes","12.84","12.84",NA,"1",4,10,1,9,360,21,360,NA
NA,"Vatusila nayauana","MOLLUSCA","GASTROPODA","STYLOMMATOPHORA","CHAROPIDAE",177289489,"2011-08-24","CR",3.1,"B1ab(iii)","B1ab(iii)","Extant","Native",1,"Unknown",NA,"Yes","No","No","No",NA,NA,"13","13",NA,"1",4,10,1,9,360,21,360,NA
NA,"Casearia angustifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","SALICACEAE",241274558,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Antidesma trichophyllum","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","PHYLLANTHACEAE",241274578,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Antidesma pacificum","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","PHYLLANTHACEAE",241274588,"2023-09-04","CR",3.1,"B2ab(iii)","B2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"8",NA,NA,"2",4,10,1,9,360,21,360,NA
NA,"Huberantha capillata","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",241274778,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Ixora myrsinoides","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",241274828,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Glochidion euryoides","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","PHYLLANTHACEAE",241275139,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Glochidion melvilleorum","TRACHEOPHYTA","MAGNOLIOPSIDA","MALPIGHIALES","PHYLLANTHACEAE",241275159,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Meiogyne insularis","TRACHEOPHYTA","MAGNOLIOPSIDA","MAGNOLIALES","ANNONACEAE",241275318,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Melicope flaviflora","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","RUTACEAE",241275328,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Melochia roseiflora","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","MALVACEAE",241275378,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Myrsine crassiramea","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","PRIMULACEAE",241275398,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Psychotria araiosantha","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",241275528,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Psychotria aurantiocarpa","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",241275548,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Psychotria brachythrix","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",241275558,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Psychotria gracilior","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",241275668,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Psychotria griseifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",241275678,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
NA,"Psychotria monocarpa","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",241275778,"2023-09-04","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"4","4",NA,"1",4,10,1,9,360,21,360,NA
