"CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","focalCountryPresence","focalCountryOrigin","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
NA,"Protosticta gracilis","ARTHROPODA","INSECTA","ODONATA","PLATYSTICTIDAE",5670011,"2007-06-04","CR",3.1,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","Extant","Native",1,"Decreasing",NA,NA,NA,NA,NA,NA,"Yes","1-9","1-99",NA,"1",4,10,2,9,720,71,360,NA
"Talaud Bear Cuscus","Ailurops melanotis","CHORDATA","MAMMALIA","DIPROTODONTIA","PHALANGERIDAE",21949526,"2015-06-15","CR",3.1,"B1ab(iii,v)","B1ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,"Yes",NA,NA,NA,NA,NA,NA,"1",4,10,2,9,720,71,360,NA
"Sir David's Long-beaked Echidna","Zaglossus attenboroughi","CHORDATA","MAMMALIA","MONOTREMATA","TACHYGLOSSIDAE",21964353,"2015-07-24","CR",3.1,"B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,"Unknown","Unknown","Unknown","Yes","0-20","0-20",NA,"1",4,10,2,9,720,71,360,NA
NA,"Taeniophyllum borneense","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",22488162,"2016-10-20","CR",3.1,"B2ab(iii,v)","B2ab(iii,v)","Possibly Extinct","Native",1,"Unknown","Yes","Yes",NA,NA,NA,NA,NA,"4",NA,NA,"1",4,10,2,9,720,71,360,NA
"Giant-Leaf Paphiopedilum","Paphiopedilum gigantifolium","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",43327834,"2014-11-20","CR",3.1,"B1ab(ii,iii,v)+2ab(ii,iii,v)","B1ab(ii,iii,v)+2ab(ii,iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"8","8",NA,"1",4,10,2,9,720,71,360,NA
"Supard's Paphiopedilum","Paphiopedilum supardii","TRACHEOPHYTA","LILIOPSIDA","ASPARAGALES","ORCHIDACEAE",43327999,"2014-11-12","CR",3.1,"B1ab(ii,iii,v)+2ab(ii,iii,v)","B1ab(ii,iii,v)+2ab(ii,iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"8","8",NA,"1",4,10,2,9,720,71,360,NA
"Bancet tompotika","Occidozyga tompotika","CHORDATA","AMPHIBIA","ANURA","DICROGLOSSIDAE",43340054,"2017-05-17","CR",3.1,"B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"90",NA,"1",4,10,2,9,720,71,360,NA
"Giri Putri Cave Crab","Karstama balicum","ARTHROPODA","MALACOSTRACA","DECAPODA","SESARMIDAE",79816458,"2013-08-20","CR",3.1,"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)","B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)","Extant","Native",1,"Decreasing","Yes","Yes","Yes",NA,"Yes",NA,"Yes","0.003","0.03",NA,"1",4,10,2,9,720,71,360,NA
"Giri Putri Cave Crab","Karstama emdi","ARTHROPODA","MALACOSTRACA","DECAPODA","SESARMIDAE",79817417,"2013-08-20","CR",3.1,"B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)","B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)","Extant","Native",1,"Decreasing","Yes","Yes","Yes",NA,"Yes",NA,"Yes","0.003","0.03",NA,"1-2",4,10,2,9,720,71,360,NA
NA,"Paratherina labiosa","CHORDATA","ACTINOPTERYGII","ATHERINIFORMES","ATHERINIDAE",90979898,"2018-10-30","CR",3.1,"B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,"Unknown","Unknown",NA,NA,"12","1.5-12,12",NA,"1",4,10,2,9,720,71,360,NA
"Kawan","Poropuntius tawarensis","CHORDATA","ACTINOPTERYGII","CYPRINIFORMES","CYPRINIDAE",91069249,"2020-04-12","CR",3.1,"B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"63","10000-100000","1",4,10,2,9,720,71,360,NA
NA,"Betta pinguis","CHORDATA","ACTINOPTERYGII","PERCIFORMES","OSPHRONEMIDAE",91308499,"2018-12-25","CR",3.1,"B2ab(iii,v)","B2ab(iii,v)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"4",NA,NA,"1",4,10,2,9,720,71,360,NA
NA,"Parosphromenus ornaticauda","CHORDATA","ACTINOPTERYGII","PERCIFORMES","OSPHRONEMIDAE",91315674,"2019-01-13","CR",3.1,"B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"8",NA,NA,"1",4,10,2,9,720,71,360,NA
NA,"Nothofagus womersleyi","TRACHEOPHYTA","MAGNOLIOPSIDA","FAGALES","NOTHOFAGACEAE",96479842,"2017-10-16","CR",3.1,"B1ab(i,ii,v)+2ab(i,ii,v)","B1ab(i,ii,v)+2ab(i,ii,v)","Extant","Native",1,"Decreasing","Yes",NA,NA,"Yes","Yes",NA,"Yes","0-12,10","4",NA,"1",4,10,2,9,720,71,360,NA
"Apreocular Reed Snake","Calamaria apraeocularis","CHORDATA","REPTILIA","SQUAMATA","CALAMARIIDAE",104853915,"2019-08-08","CR",3.1,"B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"99",NA,"1",4,10,2,9,720,71,360,NA
NA,"Calamaria longirostris","CHORDATA","REPTILIA","SQUAMATA","CALAMARIIDAE",104853945,"2019-08-06","CR",3.1,"B2ab(ii,iii)","B2ab(ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"8",NA,NA,"1",4,10,2,9,720,71,360,NA
NA,"Tylomelania kruimeli","MOLLUSCA","GASTROPODA","SORBEOCONCHA","PACHYCHILIDAE",109685734,"2018-06-03","CR",3.1,"B1ab(iii)","B1ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"Yes","24","11.1-24",NA,"1",4,10,2,9,720,71,360,NA
NA,"Tylomelania amphiderita","MOLLUSCA","GASTROPODA","SORBEOCONCHA","PACHYCHILIDAE",109686026,"2018-07-09","EN",3.1,"A3e; B1ab(iii)+2ab(iii)","A3e; B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"52","264",NA,"1",2,10,6,6,720,71,120,NA
NA,"Tylomelania kristinae","MOLLUSCA","GASTROPODA","SORBEOCONCHA","PACHYCHILIDAE",109689569,"2018-06-03","EN",3.1,"A3e; B1ab(iii)+2ab(iii)","A3e; B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"36","168",NA,"1",2,10,6,6,720,71,120,NA
NA,"Tylomelania lalemae","MOLLUSCA","GASTROPODA","SORBEOCONCHA","PACHYCHILIDAE",109690126,"2018-06-03","EN",3.1,"A3e; B1ab(iii)+2ab(iii)","A3e; B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"32","265",NA,"1",2,10,6,6,720,71,120,NA
NA,"Tylomelania marwotoae","MOLLUSCA","GASTROPODA","SORBEOCONCHA","PACHYCHILIDAE",109690738,"2018-07-10","EN",3.1,"A3e; B1ab(iii)+2ab(iii)","A3e; B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"56","341",NA,"1",2,10,6,6,720,71,120,NA
NA,"Tylomelania matannensis","MOLLUSCA","GASTROPODA","SORBEOCONCHA","PACHYCHILIDAE",109690993,"2018-07-09","EN",3.1,"A2ae+3e; B1ab(iii)+2ab(iii)","A2ae+3e; B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"60","141",NA,"1",2,10,6,6,720,71,120,NA
NA,"Tylomelania patriarchalis","MOLLUSCA","GASTROPODA","SORBEOCONCHA","PACHYCHILIDAE",109691684,"2018-07-09","EN",3.1,"A2ae+3e; B1ab(iii)+2ab(iii)","A2ae+3e; B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"80","184",NA,"1",2,10,6,6,720,71,120,NA
NA,"Tylomelania sarasinorum","MOLLUSCA","GASTROPODA","SORBEOCONCHA","PACHYCHILIDAE",109691797,"2018-06-03","EN",3.1,"A3e; B1ab(iii)+2ab(iii)","A3e; B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"120","521",NA,"1",2,10,6,6,720,71,120,NA
NA,"Tylomelania sinabartfeldi","MOLLUSCA","GASTROPODA","SORBEOCONCHA","PACHYCHILIDAE",109691952,"2018-07-09","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"Yes","4","0.159-16",NA,"1",4,10,2,9,720,71,360,NA
NA,"Tylomelania towutensis","MOLLUSCA","GASTROPODA","SORBEOCONCHA","PACHYCHILIDAE",109723666,"2018-07-03","EN",3.1,"A3e; B1ab(iii)+2ab(iii)","A3e; B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"156","746",NA,"1",2,10,6,6,720,71,120,NA
NA,"Tylomelania towutica","MOLLUSCA","GASTROPODA","SORBEOCONCHA","PACHYCHILIDAE",109723728,"2018-07-03","EN",3.1,"A3e; B1ab(iii)+2ab(iii)","A3e; B1ab(iii)+2ab(iii)","Extant","Native",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"152","584",NA,"1",2,10,6,6,720,71,120,NA
NA,"Boesenbergia loerzingii","TRACHEOPHYTA","LILIOPSIDA","ZINGIBERALES","ZINGIBERACEAE",124281095,"2019-07-23","CR",3.1,"B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"4",NA,NA,"1",4,10,2,9,720,71,360,NA
NA,"Etlingera gracilis","TRACHEOPHYTA","LILIOPSIDA","ZINGIBERALES","ZINGIBERACEAE",124282122,"2019-08-27","CR",3.1,"B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"4",NA,NA,"1",4,10,2,9,720,71,360,NA
NA,"Globba maculata","TRACHEOPHYTA","LILIOPSIDA","ZINGIBERALES","ZINGIBERACEAE",124282792,"2019-06-12","CR",3.1,"B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"4",NA,NA,"1",4,10,2,9,720,71,360,NA
NA,"Hedychium hasseltii","TRACHEOPHYTA","LILIOPSIDA","ZINGIBERALES","ZINGIBERACEAE",124283122,"2019-06-13","CR",3.1,"B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"4",NA,NA,"1",4,10,2,9,720,71,360,NA
NA,"Zingiber odoriferum","TRACHEOPHYTA","LILIOPSIDA","ZINGIBERALES","ZINGIBERACEAE",124284927,"2018-07-31","CR",3.1,"B2ab(iii)","B2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"8",NA,NA,"1-2",4,10,2,9,720,71,360,NA
NA,"Gonystylus glaucescens","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","THYMELAEACEAE",125626206,"2021-01-18","CR",3.1,"B1ab(v)","B1ab(v)","Extant","Native",1,"Decreasing","Yes",NA,NA,NA,NA,NA,"Yes",NA,"4-100",NA,"1",4,10,2,9,720,71,360,NA
NA,"Vatica pentandra","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",125628918,"2020-03-18","CR",3.1,"B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)","Possibly Extinct","Native",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,"0-4","0-4",NA,"0-1",4,10,2,9,720,71,360,NA
NA,"Rhododendron bullifolium","TRACHEOPHYTA","MAGNOLIOPSIDA","ERICALES","ERICACEAE",125957522,"2020-12-18","CR",3.1,"B2ab(ii,iii)","B2ab(ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes","Unknown","Unknown","Yes",NA,NA,"4",NA,NA,"1",4,10,2,9,720,71,360,NA
NA,"Ilex emmae","TRACHEOPHYTA","MAGNOLIOPSIDA","AQUIFOLIALES","AQUIFOLIACEAE",126024232,"2021-07-27","CR",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Extant","Native",1,"Decreasing",NA,"Yes","Yes","Yes","Yes",NA,NA,"4","4",NA,"1",4,10,2,9,720,71,360,NA
NA,"Vatica bantamensis","TRACHEOPHYTA","MAGNOLIOPSIDA","MALVALES","DIPTEROCARPACEAE",135558901,"2018-03-02","CR",3.1,"B1ab(iii,v)+2ab(iii,v); C2a(ii)","B1ab(iii,v)+2ab(iii,v); C2a(ii)","Extant","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","8","1.053","58","1",4,10,2,9,720,71,360,NA
NA,"Dehaasia acuminata","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",138507713,"2020-04-20","CR",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Possibly Extinct","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"8","8-100",NA,"1",4,10,2,9,720,71,360,NA
NA,"Dehaasia pugerensis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",138507783,"2020-04-16","CR",3.1,"B1ab(i,ii,iii,iv,v); C2a(i)","B1ab(i,ii,iii,iv,v); C2a(i)","Extant","Native",1,"Decreasing","Yes","Yes","Yes","Yes","Yes",NA,NA,"36","36","191","1",4,10,2,9,720,71,360,NA
NA,"Cryptocarya angica","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143762109,"2020-05-13","CR",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Possibly Extinct","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"4","4-100",NA,"1",4,10,2,9,720,71,360,NA
NA,"Cryptocarya arfakensis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143762119,"2020-05-13","CR",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Possibly Extinct","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"4","4-100",NA,"1",4,10,2,9,720,71,360,NA
NA,"Cryptocarya aurea","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143762134,"2020-05-27","CR",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Possibly Extinct","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"4","4-100",NA,"1",4,10,2,9,720,71,360,NA
NA,"Cryptocarya boemiensis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143762139,"2020-05-13","CR",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Possibly Extinct","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"4","4-100",NA,"1",4,10,2,9,720,71,360,NA
NA,"Cryptocarya gonioclada","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143762239,"2020-05-13","CR",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Possibly Extinct","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"4","4-100",NA,"1",4,10,2,9,720,71,360,NA
NA,"Cryptocarya impressivena","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143762254,"2020-05-13","CR",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Possibly Extinct","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"4","4-100",NA,"1",4,10,2,9,720,71,360,NA
NA,"Cryptocarya macrophylla","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143762279,"2020-05-11","CR",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Possibly Extinct","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"4","4-100",NA,"1",4,10,2,9,720,71,360,NA
NA,"Cryptocarya pachyphylla","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143762324,"2020-03-09","CR",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"4","4-100",NA,"1",4,10,2,9,720,71,360,NA
NA,"Cryptocarya sericeotriplinervia","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143762389,"2020-02-20","CR",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"4","4-100",NA,"1",4,10,2,9,720,71,360,NA
NA,"Cryptocarya subtrinervis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143762414,"2020-05-14","CR",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Possibly Extinct","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"4","4-100",NA,"1",4,10,2,9,720,71,360,NA
NA,"Cryptocarya tebaensis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143762424,"2020-02-26","CR",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"4","4-100",NA,"1",4,10,2,9,720,71,360,NA
NA,"Endiandra arfakensis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143763049,"2019-11-29","CR",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"4","4-100",NA,"1",4,10,2,9,720,71,360,NA
NA,"Endiandra multiflora","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",143763174,"2020-01-28","CR",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"4","4-100",NA,"1",4,10,2,9,720,71,360,NA
NA,"Beilschmiedia javanica","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",145297573,"2020-06-04","CR",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"4","4-100",NA,"1",4,10,2,9,720,71,360,NA
NA,"Beilschmiedia lancifolia","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",145297618,"2020-04-07","CR",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"4","4-100",NA,"1",4,10,2,9,720,71,360,NA
NA,"Beilschmiedia rufolanata","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",145297933,"2020-04-06","CR",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"4","4-100",NA,"1",4,10,2,9,720,71,360,NA
NA,"Melanotaenia ajamaruensis","CHORDATA","ACTINOPTERYGII","ATHERINIFORMES","MELANOTAENIIDAE",147681943,"2019-12-04","CR",3.1,"B2ab(v)","B2ab(v)","Extant","Native",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,"4",NA,NA,"1",4,10,2,9,720,71,360,NA
NA,"Melanotaenia parva","CHORDATA","ACTINOPTERYGII","ATHERINIFORMES","MELANOTAENIIDAE",147682671,"2019-12-04","CR",3.1,"B2ab(iii,v)","B2ab(iii,v)","Possibly Extinct","Native",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"4",NA,NA,"1",4,10,2,9,720,71,360,NA
NA,"Actinodaphne gracilis","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",157563451,"2020-03-18","CR",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"4","4-100",NA,"1",4,10,2,9,720,71,360,NA
NA,"Actinodaphne quercina","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",158675398,"2020-03-23","CR",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"4","4-100",NA,"1",4,10,2,9,720,71,360,NA
NA,"Actinodaphne rumphii","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",158675413,"2020-03-23","CR",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"4","4-100",NA,"1",4,10,2,9,720,71,360,NA
NA,"Cryptocarya archboldiana","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",159443762,"2020-01-09","CR",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"4-100","4-100",NA,"1",4,10,2,9,720,71,360,NA
NA,"Cryptocarya aureobrunnea","TRACHEOPHYTA","MAGNOLIOPSIDA","LAURALES","LAURACEAE",159443767,"2020-01-09","CR",3.1,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Yes","Yes","Yes",NA,NA,"4","4",NA,"1",4,10,2,9,720,71,360,NA
"Vogelkop Blue-Eye","Pseudomugil reticulatus","CHORDATA","ACTINOPTERYGII","ATHERINIFORMES","PSEUDOMUGILIDAE",161077492,"2019-12-05","CR",3.1,"B1ab(v)","B1ab(v)","Extant","Native",1,"Unknown","Yes",NA,NA,NA,NA,NA,NA,NA,"20",NA,"1",4,10,2,9,720,71,360,NA
"Grime Rainbowfish","Glossolepis dorityi","CHORDATA","ACTINOPTERYGII","ATHERINIFORMES","MELANOTAENIIDAE",161080455,"2019-12-05","CR",3.1,"B2ab(v)","B2ab(v)","Possibly Extinct","Native",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,"4",NA,NA,"2",4,10,2,9,720,71,360,NA
"Longspined Rainbowfish","Melanotaenia longispina","CHORDATA","ACTINOPTERYGII","ATHERINIFORMES","MELANOTAENIIDAE",161100041,"2019-12-04","CR",3.1,"B2ab(v)","B2ab(v)","Extant","Native",1,"Stable","Yes",NA,NA,NA,NA,NA,NA,"8",NA,NA,"1",4,10,2,9,720,71,360,NA
"Susi Rainbowfish","Melanotaenia susii","CHORDATA","ACTINOPTERYGII","ATHERINIFORMES","MELANOTAENIIDAE",161111258,"2019-12-06","CR",3.1,"B2ab(v)","B2ab(v)","Extant","Native",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,"8",NA,NA,"1",4,10,2,9,720,71,360,NA
NA,"Osmoxylon kostermansii","TRACHEOPHYTA","MAGNOLIOPSIDA","APIALES","ARALIACEAE",168907734,"2020-10-02","CR",3.1,"B2ab(ii,iii)","B2ab(ii,iii)","Extant","Native",1,"Decreasing",NA,"Yes",NA,NA,"Yes",NA,NA,"4",NA,NA,"1",4,10,2,9,720,71,360,NA
NA,"Ixora accedens","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",168908449,"2020-10-09","CR",3.1,"B1ab(iii,iv)+2ab(iii,iv)","B1ab(iii,iv)+2ab(iii,iv)","Extant","Native",1,"Unknown",NA,"Yes","Unknown","Unknown","Unknown",NA,"Unknown","4","4",NA,"1",4,10,2,9,720,71,360,NA
NA,"Ixora balinensis","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",168908454,"2020-10-09","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes","Unknown","Unknown","Unknown",NA,"Yes","4","4",NA,"1",4,10,2,9,720,71,360,NA
NA,"Ixora brachycotyla","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",168908459,"2020-10-09","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes","Unknown","Unknown","Unknown",NA,"Yes","8","8",NA,"1",4,10,2,9,720,71,360,NA
NA,"Ixora brachypogon","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",168908464,"2020-10-09","CR",3.1,"B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)","Extant","Native",1,"Decreasing",NA,"Yes","Unknown","Unknown","Unknown",NA,"Unknown","8","8",NA,"1",4,10,2,9,720,71,360,NA
