"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"70","Khaki Bromeliad Frog","Eleutherodactylus fowleri","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",3043931,2021-01-25,"CR","3.1","A4ac","A4ac",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"455.3",NA,"3",4,5,10,4,800,67,200,NA
"71","La Selle Grassfrog","Eleutherodactylus glanduliferoides","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",3044627,2020-10-07,"CR","3.1","B1ab(iii,v)+2ab(iii,v); C2a(ii); D","B1ab(iii,v)+2ab(iii,v); C2a(ii); D",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"0-8","0-99","0-249","1",4,10,2,10,800,67,400,NA
"72","Jamaican Streamfrog","Eleutherodactylus orcutti","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",3050360,2020-07-17,"CR","3.1","C2a(i,ii); D","C2a(i,ii); D",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,"1-249",NA,4,10,2,10,800,67,400,NA
"73","Bob's Robber Frog","Craugastor punctariolus","CHORDATA","AMPHIBIA","ANURA","CRAUGASTORIDAE",3052456,2019-08-14,"CR","3.1","D","D",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0-49",NA,4,10,2,10,800,67,400,NA
"74","Hispaniolan Streamside Frog","Eleutherodactylus schmidti","CHORDATA","AMPHIBIA","ANURA","ELEUTHERODACTYLIDAE",3053309,2020-09-16,"CR","3.1","C2a(i,ii); D","C2a(i,ii); D",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,"0-249",NA,4,10,2,10,800,67,400,NA
"75",NA,"Telmatobius ceiorum","CHORDATA","AMPHIBIA","ANURA","TELMATOBIIDAE",3057966,2017-10-04,"CR","3.1","D","D",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,"0-49",NA,4,10,2,10,800,67,400,NA
"76",NA,"Telmatobius laticeps","CHORDATA","AMPHIBIA","ANURA","TELMATOBIIDAE",3059021,2017-10-05,"CR","3.1","D","D",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,"0-49",NA,4,10,2,10,800,67,400,NA
"77","Kihansi Spray Toad","Nectophrynoides asperginis","CHORDATA","AMPHIBIA","ANURA","BUFONIDAE",16935685,2014-07-25,"EW","3.1",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,10,10,800,67,80,NA
"78","La Planada Poison Frog","Paruwrobates andinus","CHORDATA","AMPHIBIA","ANURA","DENDROBATIDAE",49338865,2016-08-05,"CR","3.1","D","D",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"Yes",NA,NA,"0-49",NA,4,10,2,10,800,67,400,NA
"79",NA,"Ectopoglossus atopoglossus","CHORDATA","AMPHIBIA","ANURA","DENDROBATIDAE",49341223,2016-08-15,"CR","3.1","B1ab(iii,v); C2a(i,ii); D","B1ab(iii,v); C2a(i,ii); D",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"15.81","0-49","1",4,10,2,10,800,67,400,NA
