"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"45","Poncelet's Naked-tailed Rat","Solomys ponceleti","CHORDATA","MAMMALIA","RODENTIA","MURIDAE",22430082,2024-03-06,"CR","3.1","A2cd","A2cd",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"19233",NA,"2",4,5,10,5,1000,45,200,NA
"46","Grey Ox","Bos sauveli","CHORDATA","MAMMALIA","ARTIODACTYLA","BOVIDAE",46363360,2016-05-14,"CR","3.1","A2d; C1+2a(i); D","A2d; C1+2a(i); D",4,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,NA,"0-50",NA,4,2.5,10,10,1000,45,100,NA
"47","Hanang Mole-rat","Fukomys hanangensis","CHORDATA","MAMMALIA","RODENTIA","BATHYERGIDAE",167462772,2020-02-18,"EN","3.1","A2acd; B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i); D","A2acd; B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v); C2a(i); D",1,"Decreasing","Yes","Yes","Yes","No","Yes","Yes","No","64","645","100-200","9",2,10,6,8,960,47,160,NA
"48","Black-headed Squirrel Monkey","Saimiri vanzolinii","CHORDATA","MAMMALIA","PRIMATES","CEBIDAE",17940474,2020-12-01,"EN","3.1","A3c; B1ab(iii)","A3c; B1ab(iii)",1,"Decreasing","Unknown","Yes",NA,NA,NA,NA,"Yes","870","3116",NA,"1",2,10,6,7,840,48,140,NA
"49","Sandy Mole Rat","Spalax arenarius","CHORDATA","MAMMALIA","RODENTIA","SPALACIDAE",270136276,2023-01-26,"EN","3.1","A4c","A4c",1,"Unknown","Unknown","Yes","No","No","No","Unknown","Yes","788","6909",NA,NA,2,10,6,7,840,48,140,NA
"50","Gilbert's Potoroo","Potorous gilbertii","CHORDATA","MAMMALIA","DIPROTODONTIA","POTOROIDAE",21960726,2016-06-27,"CR","3.1","D","D",1,"Decreasing","No","No","No","No","No",NA,"Yes","10","10","49","2",4,10,2,10,800,50,400,NA
"51","Philippine Bare-backed Fruit Bat","Dobsonia chapmani","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE",22033978,2020-03-15,"CR","3.1","C2a(i,ii); D","C2a(i,ii); D",1,"Decreasing","Yes","Yes","No",NA,"Unknown","Unknown","Yes","40-56",NA,"40-50","2",4,10,2,10,800,50,400,NA
"52","Pere David's Deer","Elaphurus davidianus","CHORDATA","MAMMALIA","ARTIODACTYLA","CERVIDAE",22159785,2016-03-31,"EW","3.1",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,10,10,800,50,80,NA
"53","Chiapan Climbing Rat","Tylomys bullaris","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE",22340265,2017-01-15,"CR","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); D","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); D",1,"Decreasing","Yes","Yes","Yes","Yes","Yes",NA,"Yes",".25","95.39","10-50","1",4,10,2,10,800,50,400,NA
"54","Baiji","Lipotes vexillifer","CHORDATA","MAMMALIA","ARTIODACTYLA","LIPOTIDAE",50362206,2017-08-20,"CR","3.1","C2a(i,ii); D","C2a(i,ii); D",1,"Decreasing","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,"1",4,10,2,10,800,50,400,NA
