"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"5676",NA,"Guettarda tortuensis","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",121986450,2020-05-07,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"16","1653",NA,"4",2,5,2,4,80,5602,40,NA
"5677",NA,"Psychotria holoxantha","TRACHEOPHYTA","MAGNOLIOPSIDA","GENTIANALES","RUBIACEAE",121986480,2019-12-05,"VU","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Decreasing",NA,"Yes","No","No","No",NA,"Unknown","16","2179",NA,"4",1,10,2,4,80,5602,40,NA
"5678",NA,"Medusanthera howardii","TRACHEOPHYTA","MAGNOLIOPSIDA","CARDIOPTERIDALES","STEMONURACEAE",122659197,2018-03-06,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"16","3929",NA,"3",2,10,1,4,80,5602,80,NA
"5679",NA,"Medusanthera malayana","TRACHEOPHYTA","MAGNOLIOPSIDA","CARDIOPTERIDALES","STEMONURACEAE",122659212,2018-03-08,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"12","2193",NA,"3",2,10,1,4,80,5602,80,NA
"5680",NA,"Trichilia trimera","TRACHEOPHYTA","MAGNOLIOPSIDA","SAPINDALES","MELIACEAE",122659582,2023-05-09,"EN","3.1","B2ab(iii)","B2ab(iii)",2,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"20","225120",NA,"5",2,5,2,4,80,5602,40,NA
"5681",NA,"Hakea macrorrhyncha","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",122768821,2019-02-05,"EN","3.1","B1b(iii)c(iv)+2b(iii)c(iv)","B1b(iii)c(iv)+2b(iii)c(iv)",1,"Stable","No","Yes","No","No","No","No","No","200-302","4300-4500","3000-6000","6-7",2,10,1,4,80,5602,80,NA
"5682",NA,"Helicia polyosmoides","TRACHEOPHYTA","MAGNOLIOPSIDA","PROTEALES","PROTEACEAE",123130675,2022-02-28,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,"20-500","246.649",NA,"5",2,10,1,4,80,5602,80,NA
"5683",NA,"Dalbergia pseudobaronii","TRACHEOPHYTA","MAGNOLIOPSIDA","FABALES","FABACEAE",124141741,2018-07-24,"VU","3.1","A4acd; B2ab(i,ii,iii,iv,v)","A4acd; B2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes",NA,"100-2000","29942",NA,"10",1,10,4,2,80,5602,40,NA
"5684",NA,"Ilex florifera","TRACHEOPHYTA","MAGNOLIOPSIDA","AQUIFOLIALES","AQUIFOLIACEAE",124256471,2018-11-01,"EN","3.1","B1ab(iii)","B1ab(iii)",1,"Unknown",NA,"Yes",NA,NA,NA,NA,NA,NA,"180",NA,"3",2,10,1,4,80,5602,80,NA
"5685","Caribbean Mayten","Maytenus cymosa","TRACHEOPHYTA","MAGNOLIOPSIDA","CELASTRALES","CELASTRACEAE",125649618,2016-08-22,"EN","3.1","B2ab(ii,iii,iv,v); C2a(i)","B2ab(ii,iii,iv,v); C2a(i)",3,"Decreasing","Yes","Yes",NA,NA,"Yes","Yes",NA,"44-152","6353-6333","500","5-6",2,3.33333333333333,2,6,80,5602,40,NA
