"","CommonName_English","ScientificName","Phylum","Class","Order","Family","assessment_id","assessment_date","red_list_category_code","red_list_category_version","criteria_Listed","criteria_V3.1","NumberOfCountriesExtant","PopulationTrend","ContDec_Population","ContDec_Area","ContDec_Location","ContDec_EOO","ContDec_AOO","ContDec_Subpopulation","AreaRestricted","AOO","EOO","PopulationSize","LocationNumber","Risk","Endemic","Decline","Restriction","Priority1_PS","Priority1_Rank","Priority2_PS","Priority2_Rank"
"72","Ngotshe Cycad","Encephalartos aemulans","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243422047,2020-05-19,"CR","3.1","B1ab(v)+2ab(v)","B1ab(v)+2ab(v)",1,"Decreasing","Yes",NA,NA,NA,NA,NA,"Yes","8","8","600","1",4,10,2,9,720,49,360,NA
"73","Lillie Cycad","Encephalartos dyerianus","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243425739,2020-05-04,"CR","3.1","B1ab(v)+2ab(v)","B1ab(v)+2ab(v)",1,"Decreasing","Yes",NA,NA,NA,NA,NA,"Yes","8","8","350-400","1",4,10,2,9,720,49,360,NA
"74","Waterberg Cycad","Encephalartos eugene-maraisii","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243425983,2020-04-30,"EN","3.1","A2ad+4ad; B1ab(v)","A2ad+4ad; B1ab(v)",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"1290","400-620","3",2,10,6,6,720,49,120,NA
"75","Msinga Cycad","Encephalartos msinganus","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243430438,2020-05-22,"CR","3.1","B1ab(iii,v); C2a(ii)","B1ab(iii,v); C2a(ii)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","12","12","100-200","1",4,10,2,9,720,49,360,NA
"76","Cork Palm","Microcycas calocoma","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243384251,2020-10-09,"CR","3.1","C2a(i)","C2a(i)",1,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,NA,NA,"1241","50-249","5-7",4,10,2,8,640,76,320,NA
"77",NA,"Ceratozamia chimalapensis","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",1827801,2020-07-02,"EN","3.1","A3cd+4cd; B2ab(ii,iii,v)","A3cd+4cd; B2ab(ii,iii,v)",1,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,NA,"92-100",NA,"2000-5500","2",2,10,6,5,600,77,120,NA
"78","Arayat Pitogo","Cycas riuminiana","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","CYCADACEAE",69155789,2020-11-19,"EN","3.1","A4acd","A4acd",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,"28573","1000-1500","5",2,10,6,5,600,77,120,NA
"79",NA,"Dioon califanoi","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243385361,2020-07-03,"EN","3.1","A2cd; B1ab(i,ii,iii,v)","A2cd; B1ab(i,ii,iii,v)",1,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,NA,"125","3000","2",2,10,6,5,600,77,120,NA
"80","Royal Palm","Dioon caputoi","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243385603,2020-12-03,"EN","3.1","A2acd","A2acd",1,"Decreasing",NA,NA,"No",NA,NA,NA,NA,NA,NA,"2000-2500","5",2,10,6,5,600,77,120,NA
"81","Virgin’s Palm","Dioon sonorense","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243387344,2019-06-28,"EN","3.1","A2cd+4cd","A2cd+4cd",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"6883","2400","5",2,10,6,5,600,77,120,NA
"82",NA,"Ceratozamia whitelockiana","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243401262,2020-07-17,"EN","3.1","A2c; B1ab(i,ii,iii,v)","A2c; B1ab(i,ii,iii,v)",1,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,NA,NA,"113","2200-2500","2",2,10,6,5,600,77,120,NA
"83",NA,"Cycas taitungensis","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","CYCADACEAE",243420506,2020-12-11,"EN","3.1","A3e; B1ab(v)","A3e; B1ab(v)",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"185","10000","2",2,10,6,5,600,77,120,NA
"84","Dune Cycad","Encephalartos arenarius","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243422834,2020-06-04,"EN","3.1","A2acd; B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); C1","A2acd; B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); C1",1,"Decreasing","Yes","Yes","Yes","Yes","Yes",NA,NA,"20","258","850-1500","5",2,10,6,5,600,77,120,NA
"85",NA,"Cycas nitida","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","CYCADACEAE",1827287,2020-08-21,"EN","3.1","A2ac","A2ac",1,"Decreasing",NA,"Yes",NA,"Unknown",NA,"Yes",NA,NA,"78406","2000-3000","5-10",2,10,6,4,480,85,120,NA
"86",NA,"Ceratozamia brevifrons","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",1827713,2020-02-21,"EN","3.1","A2c","A2c",1,"Decreasing",NA,"Yes","Yes","Yes",NA,NA,"Unknown",NA,"569-817","3000-5000","8",2,10,6,4,480,85,120,NA
"87",NA,"Cycas hoabinhensis","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","CYCADACEAE",68902426,2021-08-05,"EN","3.1","A2acd+4acd; B1ab(ii,iii,v)+2ab(ii,iii,v)","A2acd+4acd; B1ab(ii,iii,v)+2ab(ii,iii,v)",1,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,NA,"300-500","1343-2730","2500-10000","4",2,10,6,4,480,85,120,NA
"88",NA,"Dioon spinulosum","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243387612,2020-07-03,"EN","3.1","A2acd+4acd; B1ab(iii,v)","A2acd+4acd; B1ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"2110","5000-25000","3",2,10,6,4,480,85,120,NA
"89",NA,"Ceratozamia mirandae","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243399643,2020-08-05,"EN","3.1","B1ab(iii,v); C1","B1ab(iii,v); C1",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"488","400-675","4",2,10,4,6,480,85,120,NA
"90",NA,"Ceratozamia norstogii","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243400352,2020-08-03,"EN","3.1","A2acd; B1ab(iii,v)","A2acd; B1ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"1100","2000-3000","3",2,10,6,4,480,85,120,NA
"91",NA,"Zamia fischeri","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243404164,2020-07-23,"EN","3.1","A4cd","A4cd",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,NA,"4062","2000-3000",NA,2,10,6,4,480,85,120,NA
"92",NA,"Cycas elephantipes","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","CYCADACEAE",243416415,2020-11-12,"EN","3.1","A2d; B1ab(v)","A2d; B1ab(v)",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"328","2000-5000","3-5",2,10,6,4,480,85,120,NA
"93",NA,"Macrozamia cranei","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243389102,2020-08-27,"EN","3.1","C1","C1",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"163","2139","7",2,10,4,5,400,93,100,NA
"94",NA,"Encephalartos mackenziei","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",51050467,2020-03-04,"CR","3.1","B1ab(i,ii,iii)","B1ab(i,ii,iii)",1,"Unknown",NA,"Yes",NA,"Yes","Yes",NA,"Yes",NA,"68",NA,"1",4,10,1,9,360,94,360,NA
"95",NA,"Ceratozamia delucana","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",66901156,2020-07-07,"EN","3.1","A2cd; B1ab(i,ii,iii)","A2cd; B1ab(i,ii,iii)",1,"Unknown",NA,"Yes",NA,"Yes","Yes",NA,"Unknown",NA,"500-1600",NA,"4-5",2,10,6,3,360,94,120,NA
"96",NA,"Zamia urep","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",69835903,2020-06-01,"EN","3.1","B2ab(iii)","B2ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"Yes","8",NA,NA,"2",2,10,2,9,360,94,180,NA
"97",NA,"Ceratozamia tenuis","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",103632280,2020-07-02,"EN","3.1","A2c; B1ab(i,ii,iii)","A2c; B1ab(i,ii,iii)",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,NA,"313",NA,"5-10",2,10,6,3,360,94,120,NA
"98",NA,"Ceratozamia chamberlainii","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",126334155,2020-04-10,"EN","3.1","A2c; B1ab(i,ii,iii)","A2c; B1ab(i,ii,iii)",1,"Decreasing",NA,"Yes",NA,"Yes","Yes",NA,NA,NA,"2500-3600",NA,"4-5",2,10,6,3,360,94,120,NA
"99",NA,"Dioon mejiae","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243386328,2020-07-09,"EN","3.1","A2acd+3cd+4acd; B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","A2acd+3cd+4acd; B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes","Yes","Yes","Yes","Yes","No","100","4400","650000",NA,2,10,6,3,360,94,120,NA
"100",NA,"Macrozamia humilis","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243391358,2020-10-15,"CR","3.1","B1ab(iii)","B1ab(iii)",1,"Stable",NA,"Yes",NA,NA,NA,NA,"Yes",NA,"24","1000-2500","1",4,10,1,9,360,94,360,NA
"101",NA,"Macrozamia lomandroides","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243391759,2020-08-14,"EN","3.1","A2cd","A2cd",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"365","28000-39000",NA,2,10,6,3,360,94,120,NA
"102",NA,"Macrozamia parcifolia","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243393895,2020-09-09,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","20","74","1000-2500","2",2,10,2,9,360,94,180,NA
"103",NA,"Macrozamia viridis","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243396170,2020-08-21,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","16","16",NA,"2",2,10,2,9,360,94,180,NA
"104",NA,"Ceratozamia decumbens","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243396744,2020-12-03,"EN","3.1","A2c; B1ab(i,ii,iii,v)","A2c; B1ab(i,ii,iii,v)",1,"Decreasing","Yes","Yes","Unknown","Yes","Yes",NA,NA,NA,"495",NA,"3-5",2,10,6,3,360,94,120,NA
"105",NA,"Ceratozamia euryphyllidia","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243396989,2020-07-31,"EN","3.1","A4cd; B1ab(iii,v)","A4cd; B1ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"1387",NA,NA,2,10,6,3,360,94,120,NA
"106",NA,"Ceratozamia fuscoviridis","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243397221,2021-08-13,"EN","3.1","A2c; B1ab(i,ii,iii,iv,v)","A2c; B1ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes","Yes","Yes","Yes",NA,NA,"500","2075-6674",NA,"10-13",2,10,6,3,360,94,120,NA
"107",NA,"Ceratozamia morettii","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243400143,2020-07-20,"EN","3.1","A2c; B1ab(iii,v)","A2c; B1ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"175",NA,"2-5",2,10,6,3,360,94,120,NA
"108",NA,"Zamia cremnophila","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243402779,2020-12-24,"EN","3.1","B1ab(v)","B1ab(v)",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"53","500-1000","4-5",2,10,2,9,360,94,180,NA
"109",NA,"Zamia ipetiensis","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243405877,2020-06-18,"EN","3.1","B1ab(i,ii,iii,v)","B1ab(i,ii,iii,v)",1,"Decreasing","Yes","Yes",NA,"Yes","Yes",NA,"Yes",NA,"50","2000","2",2,10,2,9,360,94,180,NA
"110",NA,"Zamia lucayana","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243406960,2020-12-24,"CR","3.1","B1ab(i,ii,iii)+2ab(i,ii,iii)","B1ab(i,ii,iii)+2ab(i,ii,iii)",1,"Unknown",NA,"Yes",NA,"Yes","Yes",NA,"Yes","8","8","980","1",4,10,1,9,360,94,360,NA
"111",NA,"Zamia onan-reyesii","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243409105,2020-05-28,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)",1,"Decreasing","Yes","Yes","No","No",NA,"No",NA,"16","16","5000-10000","2",2,10,2,9,360,94,180,NA
"112","White Seed Sago","Cycas candida","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","CYCADACEAE",243415605,2020-09-17,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"20","55","5000","3",2,10,2,9,360,94,180,NA
"113",NA,"Cycas lindstromii","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","CYCADACEAE",243417886,2021-07-07,"EN","3.1","A2acd+4acd; B1ab(iii,v)","A2acd+4acd; B1ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"4919","10000","4-5",2,10,6,3,360,94,120,NA
"114","Eastern Cape Blue Cycad","Encephalartos horridus","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243427216,2020-06-01,"EN","3.1","A2acd+4acd","A2acd+4acd",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"431",NA,NA,2,10,6,3,360,94,120,NA
"115",NA,"Encephalartos delucanus","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",50905358,2020-03-18,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","16","990",NA,"4",2,10,2,7,280,115,140,NA
"116",NA,"Zamia tolimensis","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",66912052,2020-06-01,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","28","684",NA,"4",2,10,2,7,280,115,140,NA
"117",NA,"Zamia amplifolia","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",69832426,2020-06-26,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","28","2145",NA,"5",2,10,2,7,280,115,140,NA
"118",NA,"Zamia disodon","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",69833464,2020-06-19,"EN","3.1","B1ab(iii,v)+2ab(iii,v); C2a(i)","B1ab(iii,v)+2ab(iii,v); C2a(i)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","40","1984","500-1000","3",2,10,2,7,280,115,140,NA
"119",NA,"Zamia encephalartoides","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",69839971,2020-06-26,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes","32","111",NA,"5",2,10,2,7,280,115,140,NA
"120",NA,"Zamia splendens","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",107486886,2020-02-20,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,"Yes",NA,"1200",NA,"3",2,10,2,7,280,115,140,NA
"121","Voi Cycad","Encephalartos kisambo","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",242271815,2023-08-31,"EN","3.1","B1ab(ii,iii)+2ab(ii,iii)","B1ab(ii,iii)+2ab(ii,iii)",1,"Decreasing",NA,"Yes","No","No","Yes","No","Yes","16-20","334","5000","4",2,10,2,7,280,115,140,NA
"122",NA,"Zamia stevensonii","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243412474,2020-04-22,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,"Unknown","Yes","40","578",NA,"6",2,10,2,7,280,115,140,NA
"123","Beddome’s Cycas","Cycas beddomei","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","CYCADACEAE",243414555,2020-10-22,"EN","3.1","B1ab(ii,iii,v)+2ab(ii,iii,v)","B1ab(ii,iii,v)+2ab(ii,iii,v)",1,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,"Yes","60-580,60-500","1713","390000","2",2,10,2,7,280,115,140,NA
"124",NA,"Cycas circinalis","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","CYCADACEAE",2959396,2020-01-29,"EN","3.1","A2cd+4cd","A2cd+4cd",1,"Decreasing",NA,NA,NA,NA,NA,NA,NA,NA,"79459","5900-7000","12",2,10,6,2,240,124,120,NA
"125",NA,"Cycas chenii","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","CYCADACEAE",103632285,2020-04-23,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"4441","500-1000","5-7",2,10,2,6,240,124,120,NA
"126",NA,"Dioon stevensonii","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243387896,2020-07-15,"EN","3.1","B1ab(ii,v); C2a(i)","B1ab(ii,v); C2a(i)",1,"Decreasing","Yes",NA,"Unknown","Unknown","Yes",NA,"No",NA,"2500","300-1500","4",2,10,2,6,240,124,120,NA
"127",NA,"Zamia dressleri","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243403332,2020-06-05,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"2530","900-1000","2",2,10,2,6,240,124,120,NA
"128",NA,"Zamia imperialis","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243405422,2020-05-29,"EN","3.1","B1ab(iii,v); C2a(i)","B1ab(iii,v); C2a(i)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"1613","300-500","5",2,10,2,6,240,124,120,NA
"129",NA,"Cycas platyphylla","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","CYCADACEAE",243419494,2020-09-11,"EN","3.1","A4d","A4d",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"10292","2500-10000",NA,2,10,6,2,240,124,120,NA
"130",NA,"Dioon planifolium","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",103632300,2020-02-03,"VU","3.1","C1; D2","C1; D2",1,"Decreasing","Yes","Unknown",NA,NA,NA,NA,"Yes",NA,NA,"5000","2",1,10,3,7,210,130,70,NA
"131",NA,"Cycas diannanensis","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","CYCADACEAE",68899786,2020-10-15,"EN","3.1","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)","B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",1,"Decreasing","Yes","Yes",NA,"Yes","Yes","Yes",NA,"36","3184","2000","3",2,10,2,5,200,131,100,NA
"132",NA,"Macrozamia plurinervia","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243394606,2020-08-20,"EN","3.1","B1ab(ii,iii,v)+2ab(ii,iii,v)","B1ab(ii,iii,v)+2ab(ii,iii,v)",1,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,NA,"400","4515","1000-2500","5",2,10,2,5,200,131,100,NA
"133",NA,"Zamia lindleyi","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243406538,2019-05-30,"EN","3.1","B1ab(v)+2ab(v)","B1ab(v)+2ab(v)",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,"452-500","991","1000-1500","2",2,10,2,5,200,131,100,NA
"134","Umbeluzi Cycad","Encephalartos umbeluziensis","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243433569,2020-05-15,"EN","3.1","B1ab(iii,v)+2ab(iii,v); C1","B1ab(iii,v)+2ab(iii,v); C1",2,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"265","1000-1500","4",2,5,4,5,200,131,50,NA
"135",NA,"Cycas brachycantha","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","CYCADACEAE",67337542,2020-11-12,"VU","3.1","D2","D2",1,"Decreasing",NA,NA,NA,NA,NA,NA,"Yes",NA,"50",NA,"1",1,10,2,9,180,135,90,NA
"136",NA,"Cycas indica","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","CYCADACEAE",1543818,2020-01-23,"EN","3.1","B1ab(ii,iii,v)+2ab(ii,iii,v)","B1ab(ii,iii,v)+2ab(ii,iii,v)",1,"Decreasing","Yes","Yes",NA,NA,"Yes",NA,NA,"400","1804",NA,"4",2,10,2,4,160,136,80,NA
"137",NA,"Cycas aenigma","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","CYCADACEAE",1826898,2020-05-12,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)",1,"Decreasing","Yes","Yes","No",NA,NA,NA,NA,NA,"2566",NA,"3",2,10,2,4,160,136,80,NA
"138",NA,"Cycas sphaerica","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","CYCADACEAE",69158193,2020-02-18,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)",1,"Decreasing","Yes","Yes","No",NA,NA,NA,NA,NA,"3960",NA,"4",2,10,2,4,160,136,80,NA
"139",NA,"Zamia macrochiera","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",69833267,2020-06-01,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,NA,"20","794",NA,"5",2,10,2,4,160,136,80,NA
"140",NA,"Zamia melanorrhachis","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",69838014,2020-06-19,"EN","3.1","B2ab(iii,v)","B2ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"32","9970",NA,"5",2,10,2,4,160,136,80,NA
"141",NA,"Zamia gentryi","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",69839536,2020-06-03,"EN","3.1","B1ab(iii)+2ab(iii)","B1ab(iii)+2ab(iii)",1,"Decreasing",NA,"Yes",NA,NA,NA,NA,"No","16","116",NA,"4",2,10,2,4,160,136,80,NA
"142",NA,"Zamia huilensis","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",78590790,2020-06-25,"EN","3.1","B1ab(iii,v)+2ab(iii,v)","B1ab(iii,v)+2ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,"20","1748",NA,"5",2,10,2,4,160,136,80,NA
"143",NA,"Dioon merolae","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243386656,2020-07-03,"VU","3.1","A2cd; C2a(i)","A2cd; C2a(i)",1,"Decreasing","Yes","Yes","Yes","Unknown",NA,NA,NA,NA,"30837","3500","6-10",1,10,4,4,160,136,40,NA
"144",NA,"Dioon purpusii","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243386884,2020-07-04,"EN","3.1","B1ab(v)","B1ab(v)",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"212","3130","5",2,10,2,4,160,136,80,NA
"145","Palmita","Dioon tomasellii","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243388110,2020-07-15,"VU","3.1","A2cd","A2cd",1,"Decreasing",NA,"Yes",NA,"Unknown",NA,NA,NA,NA,"94704","4500",NA,1,10,4,4,160,136,40,NA
"146",NA,"Macrozamia elegans","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243390047,2020-09-17,"EN","3.1","B1ab(v)","B1ab(v)",1,"Decreasing","Yes",NA,NA,NA,NA,NA,NA,NA,"145","2500-10000","5",2,10,2,4,160,136,80,NA
"147",NA,"Macrozamia platyrhachis","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243394371,2020-08-20,"EN","3.1","B1ab(i,ii,iii,v)","B1ab(i,ii,iii,v)",1,"Decreasing","Yes","Yes","Unknown","Yes","Yes",NA,NA,NA,"1616","611315","3",2,10,2,4,160,136,80,NA
"148",NA,"Ceratozamia robusta","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243400586,2020-08-07,"EN","3.1","A2acd","A2acd",3,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"130052","2500-6000","10-12",2,3.33333333333333,6,4,160,136,40,NA
"149",NA,"Ceratozamia zaragozae","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243401488,2020-11-13,"EN","3.1","B1ab(v)","B1ab(v)",1,"Decreasing","Yes","Unknown",NA,NA,NA,NA,NA,NA,"516","3027-3528","4-5",2,10,2,4,160,136,80,NA
"150",NA,"Zamia cunaria","TRACHEOPHYTA","CYCADOPSIDA","CYCADALES","ZAMIACEAE",243402969,2020-06-20,"EN","3.1","B1ab(iii,v)","B1ab(iii,v)",1,"Decreasing","Yes","Yes",NA,NA,NA,NA,NA,NA,"3140","10000","4",2,10,2,4,160,136,80,NA
